filename,words/sentences,letters/senetences,letters/words,lable,predict
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (332).txt,24.4,155.15,6.358606557377049,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (71).txt,20.121951219512194,143.34146341463415,7.123636363636364,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (708).txt,24.681818181818183,164.77272727272728,6.675874769797422,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (169).txt,18.13157894736842,102.47368421052632,5.65166908563135,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (469).txt,21.1,125.3,5.938388625592417,2,2.0
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (244).txt,24.714285714285715,148.23809523809524,5.998073217726397,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (925).txt,32.78787878787879,241.9090909090909,7.378003696857671,3,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (454).txt,13.863636363636363,103.81818181818181,7.488524590163935,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (7).txt,12.25,65.33333333333333,5.333333333333333,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (15).txt,25.0,173.8,6.952,2,2.0
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (56).txt,8.428571428571429,43.57142857142857,5.169491525423729,1,1.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (93).txt,20.818181818181817,119.15151515151516,5.723435225618632,2,2.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (295).txt,15.75,98.2,6.234920634920635,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (190).txt,35.875,223.75,6.2369337979094075,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (47).txt,20.2,113.3,5.608910891089109,1,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (197).txt,24.428571428571427,150.57142857142858,6.16374269005848,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (599).txt,16.285714285714285,120.0,7.368421052631579,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (162).txt,38.31645569620253,253.31012658227849,6.611000991080277,3,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (551).txt,15.714285714285714,107.92857142857143,6.868181818181818,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (271).txt,7.538461538461538,54.53846153846154,7.23469387755102,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (224).txt,8.2,59.74285714285714,7.285714285714286,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (43).txt,14.557692307692308,91.73076923076923,6.301188903566711,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (396).txt,22.4,149.2,6.660714285714286,1,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (29).txt,16.0,117.0,7.3125,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1076).txt,25.323809523809523,202.06666666666666,7.979315532154946,3,2.0
data/ppVietnamese_by_catalog/Normal/TT_TN_/TT_TN_ (373).txt,39.5,345.0,8.734177215189874,2,2.0
data/ppVietnamese_by_catalog/Normal/CK_TT_/CK_TT_ (377).txt,22.714285714285715,136.28571428571428,6.0,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (226).txt,16.0,91.02857142857142,5.689285714285714,1,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (672).txt,16.533333333333335,85.66666666666667,5.181451612903226,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (130).txt,11.456521739130435,64.80434782608695,5.656546489563567,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (221).txt,14.037037037037036,80.42592592592592,5.729551451187335,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (552).txt,22.7,141.7,6.242290748898679,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (384).txt,24.477272727272727,178.3181818181818,7.285051067780873,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (63).txt,12.818181818181818,67.0,5.226950354609929,1,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (125).txt,31.42911877394636,217.5632183908046,6.922345483359747,3,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (133).txt,17.833333333333332,109.5,6.140186915887851,2,2.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (579).txt,46.5,369.0,7.935483870967742,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1113).txt,18.333333333333332,128.66666666666666,7.0181818181818185,2,2.0
data/ppVietnamese_by_catalog/Normal/LD_NLD_/LD_NLD_ (767).txt,19.64,117.8,5.997963340122199,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (757).txt,27.459183673469386,197.8673469387755,7.205871423262727,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (251).txt,30.78125,212.609375,6.907106598984772,3,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (290).txt,13.24,92.48,6.984894259818731,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (617).txt,12.5,82.7,6.616,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (283).txt,26.333333333333332,180.66666666666666,6.860759493670886,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (140).txt,21.6,147.9,6.847222222222222,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (273).txt,24.833333333333332,156.33333333333334,6.295302013422819,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (5).txt,13.292682926829269,80.36585365853658,6.045871559633028,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (145).txt,27.18,189.82,6.983811626195732,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1062).txt,25.75409836065574,193.68852459016392,7.520687460216423,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (73).txt,22.926470588235293,152.3235294117647,6.644002565747274,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (368).txt,24.40506329113924,175.40506329113924,7.187240663900415,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (805).txt,14.779411764705882,89.70588235294117,6.069651741293533,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (549).txt,18.594594594594593,112.24324324324324,6.036337209302325,2,2.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (105).txt,21.5748031496063,150.55905511811022,6.978467153284671,3,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (73).txt,68.0,463.0,6.8088235294117645,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (112).txt,24.943661971830984,188.05633802816902,7.5392433653303215,3,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (596).txt,32.0,164.77777777777777,5.149305555555555,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (47).txt,17.666666666666668,122.86666666666666,6.9547169811320755,2,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (182).txt,20.162790697674417,111.12790697674419,5.511534025374856,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (458).txt,36.388888888888886,281.74074074074076,7.742493638676844,3,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (493).txt,28.571428571428573,187.57142857142858,6.565,2,2.0
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (324).txt,20.294117647058822,117.0,5.765217391304348,2,2.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (6).txt,14.0,82.0,5.857142857142857,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (513).txt,18.818181818181817,125.18181818181819,6.6521739130434785,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (450).txt,17.916666666666668,108.08333333333333,6.032558139534884,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (95).txt,12.875,76.25,5.922330097087379,1,2.0
data/ppVietnamese_by_catalog/Normal/LD_NLD_/LD_NLD_ (763).txt,9.652173913043478,50.17391304347826,5.198198198198198,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (645).txt,17.37837837837838,92.72972972972973,5.335925349922239,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (271).txt,17.73076923076923,93.53846153846153,5.275488069414317,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (572).txt,10.625,71.875,6.764705882352941,1,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (393).txt,21.8,124.4,5.706422018348624,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (190).txt,15.862068965517242,95.0,5.989130434782608,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (156).txt,20.25,123.4,6.093827160493827,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (114).txt,17.448275862068964,107.96551724137932,6.187747035573122,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (37).txt,17.28125,105.4375,6.10126582278481,1,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (215).txt,20.166666666666668,135.77777777777777,6.732782369146006,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (96).txt,15.666666666666666,80.2,5.1191489361702125,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (82).txt,27.5,169.0,6.1454545454545455,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (855).txt,14.05084745762712,83.50847457627118,5.943305186972256,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (471).txt,18.764705882352942,124.88235294117646,6.655172413793103,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (242).txt,19.142857142857142,131.42857142857142,6.865671641791045,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (500).txt,4.809523809523809,27.69047619047619,5.757425742574258,2,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (245).txt,19.6,114.2,5.826530612244898,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (357).txt,17.666666666666668,124.8,7.064150943396227,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (113).txt,31.555555555555557,190.77777777777777,6.045774647887324,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (42).txt,9.285714285714286,42.857142857142854,4.615384615384615,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (965).txt,30.83050847457627,221.6949152542373,7.190764156129742,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (188).txt,13.153846153846153,76.0,5.777777777777778,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (202).txt,26.65625,201.4375,7.5568581477139505,3,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (196).txt,9.25,61.5,6.648648648648648,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (120).txt,15.875,95.3125,6.003937007874016,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (76).txt,20.5,139.75,6.817073170731708,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (4).txt,22.444444444444443,155.11111111111111,6.910891089108911,2,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (58).txt,15.333333333333334,76.75,5.005434782608695,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (333).txt,22.06451612903226,141.58064516129033,6.416666666666667,2,2.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (41).txt,20.4873417721519,138.8227848101266,6.77602718566574,3,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (460).txt,25.285714285714285,159.42857142857142,6.305084745762712,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (188).txt,22.609375,169.65625,7.5038009675190045,3,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (475).txt,22.666666666666668,154.66666666666666,6.823529411764706,2,2.0
data/ppVietnamese_by_catalog/Easy/jk/jk (34).txt,14.043478260869565,69.21739130434783,4.928792569659443,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (394).txt,19.083333333333332,117.66666666666667,6.165938864628821,2,2.0
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (240).txt,27.323529411764707,162.88235294117646,5.961248654467169,2,2.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (77).txt,21.596774193548388,165.74193548387098,7.674383868558626,3,2.0
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (231).txt,19.444444444444443,129.88888888888889,6.68,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (20).txt,14.15,79.2,5.597173144876325,1,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (80).txt,30.202247191011235,239.13483146067415,7.917782738095238,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (260).txt,23.166666666666668,131.16666666666666,5.661870503597123,2,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (712).txt,13.571428571428571,66.71428571428571,4.91578947368421,2,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (44).txt,18.75824175824176,94.96703296703296,5.062683069712946,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (299).txt,10.083333333333334,68.45833333333333,6.789256198347108,1,2.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (94).txt,19.61111111111111,116.38888888888889,5.934844192634561,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (85).txt,13.777777777777779,68.33333333333333,4.959677419354839,1,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (175).txt,10.785542168674699,91.26987951807229,8.462243074173369,3,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (335).txt,17.333333333333332,117.0,6.75,1,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (419).txt,17.5,105.08333333333333,6.004761904761905,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (53).txt,17.642857142857142,118.28571428571429,6.704453441295547,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (117).txt,13.80952380952381,69.85714285714286,5.058620689655172,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (384).txt,17.14814814814815,101.05555555555556,5.893088552915767,2,2.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (90).txt,14.797101449275363,82.71014492753623,5.589618021547502,2,1.0
data/ppVietnamese_by_catalog/Easy/t/t (35).txt,19.074074074074073,90.03703703703704,4.720388349514563,1,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (159).txt,29.089430894308943,203.14634146341464,6.98351034097261,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (501).txt,33.12280701754386,263.8421052631579,7.965572033898305,3,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (356).txt,26.0,163.25,6.278846153846154,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (738).txt,20.8,126.6,6.086538461538462,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (50).txt,25.0,166.0,6.64,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (686).txt,24.0,161.4,6.725,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (645).txt,13.849557522123893,81.35398230088495,5.874121405750799,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (374).txt,23.151515151515152,145.27272727272728,6.274869109947644,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (214).txt,26.142857142857142,177.0,6.770491803278689,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (547).txt,24.11111111111111,134.66666666666666,5.585253456221198,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (89).txt,28.318181818181817,206.57575757575756,7.294810058855003,3,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (103).txt,25.09433962264151,189.49528301886792,7.551315789473684,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (644).txt,15.241379310344827,94.03448275862068,6.169683257918552,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (115).txt,36.06792452830189,263.14716981132074,7.295877798702658,3,2.0
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (17).txt,10.380952380952381,49.333333333333336,4.752293577981652,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (322).txt,32.358024691358025,209.6172839506173,6.478061808470049,3,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (172).txt,25.424242424242426,186.77272727272728,7.346245530393325,3,2.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (28).txt,23.80597014925373,157.19402985074626,6.603134796238245,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (176).txt,22.40909090909091,125.86363636363636,5.616632860040568,1,2.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (51).txt,14.5,69.6,4.8,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (269).txt,23.0,126.5,5.5,2,1.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (290).txt,29.26923076923077,188.53846153846155,6.4415243101182655,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1026).txt,18.564102564102566,112.17948717948718,6.042817679558011,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (329).txt,20.133333333333333,113.2,5.622516556291391,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (309).txt,21.144,152.128,7.194854332198259,3,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (188).txt,16.4375,86.75,5.277566539923955,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (68).txt,17.416666666666668,111.5,6.401913875598086,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (213).txt,25.77777777777778,156.5,6.071120689655173,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (177).txt,13.867924528301886,73.01886792452831,5.26530612244898,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (247).txt,22.0,143.27272727272728,6.512396694214876,2,2.0
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (233).txt,28.0,180.8,6.457142857142857,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (406).txt,16.142857142857142,107.14285714285714,6.6371681415929205,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (517).txt,13.10344827586207,76.55172413793103,5.842105263157895,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (13).txt,16.1875,94.8125,5.857142857142857,1,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (41).txt,15.711340206185566,79.90721649484536,5.085958005249344,1,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (13).txt,30.238938053097346,199.15929203539824,6.586186713491367,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (417).txt,21.774193548387096,135.5483870967742,6.225185185185185,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (616).txt,15.928571428571429,95.66666666666667,6.0059790732436475,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (323).txt,21.214285714285715,136.14285714285714,6.417508417508418,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (416).txt,28.217391304347824,195.17391304347825,6.916795069337442,3,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (171).txt,25.225806451612904,130.67741935483872,5.180306905370844,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (83).txt,15.88888888888889,91.44444444444444,5.755244755244755,1,2.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (1).txt,11.538461538461538,64.84615384615384,5.62,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (785).txt,18.0,127.0,7.055555555555555,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (192).txt,16.236842105263158,83.84210526315789,5.163695299837926,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (229).txt,23.636363636363637,147.9090909090909,6.257692307692308,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (644).txt,18.666666666666668,117.75,6.308035714285714,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (258).txt,14.6,85.67272727272727,5.8679950186799505,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (83).txt,12.631578947368421,70.05263157894737,5.545833333333333,1,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (82).txt,12.782608695652174,70.97101449275362,5.552154195011338,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (357).txt,8.166666666666666,62.333333333333336,7.63265306122449,1,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (669).txt,16.23076923076923,94.53846153846153,5.8246445497630335,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (498).txt,30.604938271604937,207.22222222222223,6.7708753529649055,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (284).txt,7.76,40.84,5.262886597938144,1,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (135).txt,24.22222222222222,142.0,5.862385321100917,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (298).txt,32.08888888888889,238.0222222222222,7.417590027700831,3,2.0
data/ppVietnamese_by_catalog/Easy/t/t (50).txt,15.125,79.08333333333333,5.228650137741047,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (134).txt,12.238095238095237,67.0952380952381,5.482490272373541,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (62).txt,19.736842105263158,96.84210526315789,4.906666666666666,1,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (641).txt,12.130434782608695,73.69565217391305,6.075268817204301,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (189).txt,25.183098591549296,182.81690140845072,7.259507829977629,3,2.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (70).txt,15.125,79.08333333333333,5.228650137741047,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (563).txt,27.79787234042553,191.2340425531915,6.879448909299655,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (800).txt,14.583333333333334,89.0,6.102857142857143,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1103).txt,25.583333333333332,166.16666666666666,6.495114006514658,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1066).txt,20.767676767676768,148.45454545454547,7.148346303501945,3,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (79).txt,20.764705882352942,128.05882352941177,6.1671388101983,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (31).txt,9.928571428571429,50.785714285714285,5.115107913669065,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (262).txt,25.0,166.0,6.64,2,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (738).txt,14.941176470588236,83.58823529411765,5.594488188976378,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (15).txt,17.727272727272727,110.45454545454545,6.230769230769231,2,2.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (133).txt,21.214285714285715,135.92857142857142,6.407407407407407,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (133).txt,12.608695652173912,63.358695652173914,5.025,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (257).txt,31.26829268292683,241.9512195121951,7.737909516380655,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (536).txt,19.0,115.78260869565217,6.093821510297483,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (683).txt,14.333333333333334,86.76190476190476,6.053156146179402,2,2.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (80).txt,21.184100418410043,155.30543933054392,7.331226545526368,3,2.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (327).txt,13.933333333333334,88.76666666666667,6.3708133971291865,2,2.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (2).txt,19.571428571428573,115.80952380952381,5.917274939172749,2,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (30).txt,22.047826086956523,152.47826086956522,6.915795701045159,3,2.0
data/ppVietnamese_by_catalog/Easy/jk/jk (24).txt,13.5,70.6923076923077,5.236467236467236,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (165).txt,10.957446808510639,60.57446808510638,5.528155339805825,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (333).txt,9.333333333333334,62.5,6.696428571428571,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (107).txt,9.35483870967742,48.04838709677419,5.136206896551724,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (587).txt,15.242424242424242,91.03030303030303,5.972166998011929,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (190).txt,13.571428571428571,73.66666666666667,5.428070175438597,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (980).txt,23.28048780487805,166.5731707317073,7.155055002619172,3,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (101).txt,11.961538461538462,86.03846153846153,7.192926045016077,2,2.0
