,,,,,,,,,
building,10/459,3,0,8,2,0,0,0,2
,,,,,,,,,
abattoir,0/0,N/A,0,0,0,0,0,0,N/A
butchery,0/0,N/A,0,0,0,0,0,0,N/A
shambles,0/0,N/A,0,0,0,0,0,0,N/A
slaughterhouse,0/0,N/A,0,0,0,0,0,0,N/A
apartment building,0/3,0,0,0,0,0,0,0,8
apartment house,0/3,0,0,0,0,0,0,0,5
architecture,0/0,N/A,0,0,0,0,0,0,N/A
aviary,0/0,N/A,0,0,0,0,0,0,N/A
bird sanctuary,0/0,N/A,0,0,0,0,0,0,N/A
volary,0/0,N/A,0,0,0,0,0,0,N/A
bathhouse,0/0,N/A,0,0,0,0,0,0,N/A
bathing machine,0/0,N/A,0,0,0,0,0,0,N/A
bowling alley,0/0,N/A,0,0,0,0,0,0,N/A
center,7/26,27,0,5,2,0,0,0,6
centre,0/0,N/A,0,0,0,0,0,0,N/A
chapterhouse,0/0,N/A,0,0,0,0,0,0,N/A
clubhouse,0/0,N/A,0,0,0,0,0,0,N/A
club,0/0,N/A,0,0,0,0,0,0,N/A
dormitory,0/1,0,0,0,0,0,0,0,9
dorm,0/1,0,0,0,0,0,0,0,14
residence hall,0/1,0,0,0,0,0,0,0,4
hall,0/1,0,0,0,0,0,0,0,6
student residence,0/1,0,0,0,0,0,0,0,1
farm building,0/15,0,0,0,0,0,0,0,5
feedlot,0/0,N/A,0,0,0,0,0,0,N/A
firetrap,0/0,N/A,0,0,0,0,0,0,N/A
gambling house,0/2,0,0,0,0,0,0,0,3
gambling den,0/2,0,0,0,0,0,0,0,1
gambling hell,0/2,0,0,0,0,0,0,0,2
gaming house,0/2,0,0,0,0,0,0,0,1
gazebo,0/1,0,0,0,0,0,0,0,4
summerhouse,0/1,0,0,0,0,0,0,0,1
government building,0/10,0,0,0,0,0,0,0,8
greenhouse,0/4,0,0,0,0,0,0,0,1
nursery,1/2,50,0,1,0,0,0,0,7
glasshouse,0/4,0,0,0,0,0,0,0,1
hall,0/1,0,0,0,0,0,0,0,6
hall,0/1,0,0,0,0,0,0,0,6
hall of fame,0/0,N/A,0,0,0,0,0,0,N/A
hotel-casino,0/0,N/A,0,0,0,0,0,0,N/A
casino-hotel,0/0,N/A,0,0,0,0,0,0,N/A
hotel,3/30,10,0,3,0,0,0,0,4
house,33/85,39,0,26,5,1,1,0,5
house,33/85,39,0,26,5,1,1,0,5
library,0/0,N/A,0,0,0,0,0,0,N/A
medical building,0/36,0,0,0,0,0,0,0,5
health facility,0/36,0,0,0,0,0,0,0,4
healthcare facility,0/36,0,0,0,0,0,0,0,8
ministry,0/0,N/A,0,0,0,0,0,0,N/A
morgue,0/8,0,0,0,0,0,0,0,8
mortuary,0/8,0,0,0,0,0,0,0,6
dead room,0/8,0,0,0,0,0,0,0,5
observatory,0/0,N/A,0,0,0,0,0,0,N/A
office building,0/0,N/A,0,0,0,0,0,0,N/A
office block,0/0,N/A,0,0,0,0,0,0,N/A
opium den,0/0,N/A,0,0,0,0,0,0,N/A
outbuilding,0/21,0,0,0,0,0,0,0,3
packinghouse,0/0,N/A,0,0,0,0,0,0,N/A
place of worship,0/30,0,0,0,0,0,0,0,8
house of prayer,0/30,0,0,0,0,0,0,0,7
house of god,0/30,0,0,0,0,0,0,0,4
house of worship,0/30,0,0,0,0,0,0,0,8
planetarium,0/0,N/A,0,0,0,0,0,0,N/A
presbytery,0/0,N/A,0,0,0,0,0,0,N/A
rest house,0/0,N/A,0,0,0,0,0,0,N/A
restaurant,0/33,0,0,0,0,0,0,0,1
eating house,0/33,0,0,0,0,0,0,0,3
eating place,0/33,0,0,0,0,0,0,0,3
eatery,0/33,0,0,0,0,0,0,0,3
rink,4/5,80,0,2,2,0,0,0,8
skating rink,1/5,20,0,1,0,0,0,0,0
roman building,0/2,0,0,0,0,0,0,0,2
rotunda,0/0,N/A,0,0,0,0,0,0,N/A
ruin,0/0,N/A,0,0,0,0,0,0,N/A
school,62/98,64,0,30,30,2,0,0,8
schoolhouse,0/5,0,0,0,0,0,0,0,1
shooting gallery,0/0,N/A,0,0,0,0,0,0,N/A
signal box,0/0,N/A,0,0,0,0,0,0,N/A
signal tower,0/0,N/A,0,0,0,0,0,0,N/A
skyscraper,0/0,N/A,0,0,0,0,0,0,N/A
student union,0/0,N/A,0,0,0,0,0,0,N/A
tavern,0/12,0,0,0,0,0,0,0,3
tap house,0/12,0,0,0,0,0,0,0,0
telecom hotel,0/0,N/A,0,0,0,0,0,0,N/A
telco building,0/0,N/A,0,0,0,0,0,0,N/A
temple,0/3,0,0,0,0,0,0,0,2
theater,7/21,34,0,7,0,0,0,0,6
theatre,5/21,24,0,5,0,0,0,0,6
house,33/85,39,0,26,5,1,1,0,5
whorehouse,0/1,0,0,0,0,0,0,0,4
brothel,0/1,0,0,0,0,0,0,0,7
bordello,0/1,0,0,0,0,0,0,0,6
bagnio,0/1,0,0,0,0,0,0,0,8
house of prostitution,0/1,0,0,0,0,0,0,0,7
house of ill repute,0/1,0,0,0,0,0,0,0,5
bawdyhouse,0/1,0,0,0,0,0,0,0,4
cathouse,0/1,0,0,0,0,0,0,0,6
sporting house,0/1,0,0,0,0,0,0,0,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
religion,3/149,3,0,3,0,0,0,0,3
faith,0/149,0,0,0,0,0,0,0,6
organized religion,0/125,0,0,0,0,0,0,0,5
,,,,,,,,,
church,0/27,0,0,0,0,0,0,0,11
,,,,,,,,,
armenian church,0/0,N/A,0,0,0,0,0,0,N/A
armenian apostolic orthodox church,0/0,N/A,0,0,0,0,0,0,N/A
catholic church,0/18,0,0,0,0,0,0,0,2
coptic church,0/0,N/A,0,0,0,0,0,0,N/A
nestorian church,0/0,N/A,0,0,0,0,0,0,N/A
protestant church,0/1,0,0,0,0,0,0,0,3
protestant,0/28,0,0,0,0,0,0,0,2
unification church,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
,,,,,,,,,
animal skin,0/85,0,0,0,0,0,0,0,2
,,,,,,,,,
fell,0/3,0,0,0,0,0,0,0,4
,,,,,,,,,
cowhide,0/0,N/A,0,0,0,0,0,0,N/A
goatskin,0/0,N/A,0,0,0,0,0,0,N/A
rawhide,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
,,,,,,,,,
room,105/331,32,0,61,35,9,0,0,6
,,,,,,,,,
john,0/19,0,0,0,0,0,0,0,6
,,,,,,,,,
head,2/8,26,0,1,1,0,0,0,3
public toilet,0/5,0,0,0,0,0,0,0,3
comfort station,0/5,0,0,0,0,0,0,0,5
public convenience,0/5,0,0,0,0,0,0,0,8
convenience,0/0,N/A,0,0,0,0,0,0,N/A
public lavatory,0/5,0,0,0,0,0,0,0,5
restroom,0/5,0,0,0,0,0,0,0,2
toilet facility,0/5,0,0,0,0,0,0,0,5
wash room,0/5,0,0,0,0,0,0,0,1
washroom,0/0,N/A,0,0,0,0,0,0,N/A
water closet,0/0,N/A,0,0,0,0,0,0,N/A
closet,2/5,40,0,2,0,0,0,0,5
w.c.,0/0,N/A,0,0,0,0,0,0,N/A
loo,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
,,,,,,,,,
act,4/45,9,0,1,3,0,0,0,9
deed,3/6,50,0,3,0,0,0,0,7
human action,0/9909,0,0,0,0,0,0,0,1
human activity,0/9909,0,0,0,0,0,0,0,3
,,,,,,,,,
leaving,0/46,0,0,0,0,0,0,0,3
,,,,,,,,,
boarding,0/0,N/A,0,0,0,0,0,0,N/A
embarkation,0/0,N/A,0,0,0,0,0,0,N/A
embarkment,0/0,N/A,0,0,0,0,0,0,N/A
breaking away,0/0,N/A,0,0,0,0,0,0,N/A
disappearance,0/1,0,0,0,0,0,0,0,3
disappearing,0/1,0,0,0,0,0,0,0,2
dispatch,0/0,N/A,0,0,0,0,0,0,N/A
despatch,0/0,N/A,0,0,0,0,0,0,N/A
shipment,0/0,N/A,0,0,0,0,0,0,N/A
exit,0/1,0,0,0,0,0,0,0,4
farewell,0/22,0,0,0,0,0,0,0,1
leave,5/10,50,0,5,0,0,0,0,7
leave-taking,0/1,0,0,0,0,0,0,0,0
parting,0/1,0,0,0,0,0,0,0,5
french leave,0/0,N/A,0,0,0,0,0,0,N/A
sailing,0/1,0,0,0,0,0,0,0,1
takeoff,0/0,N/A,0,0,0,0,0,0,N/A
withdrawal,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
born,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
halloo,0/0,N/A,0,0,0,0,0,0,N/A
hollo,0/0,N/A,0,0,0,0,0,0,N/A
howl,0/0,N/A,0,0,0,0,0,0,N/A
wail,0/0,N/A,0,0,0,0,0,0,N/A
roar,0/0,N/A,0,0,0,0,0,0,N/A
yawl,0/2,0,0,0,0,0,0,0,4
hurrah,0/0,N/A,0,0,0,0,0,0,N/A
shriek,0/0,N/A,0,0,0,0,0,0,N/A
pipe,6/21,29,0,6,0,0,0,0,5
squawk,0/0,N/A,0,0,0,0,0,0,N/A
screech,0/0,N/A,0,0,0,0,0,0,N/A
whoop,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
information,7/305,3,0,4,2,0,1,0,0
,,,,,,,,,
evidence,1/783,1,0,1,0,0,0,0,5
,,,,,,,,,
disproof,0/4,0,0,0,0,0,0,0,6
falsification,0/4,0,0,0,0,0,0,0,1
refutation,0/2,0,0,0,0,0,0,0,0
lead,0/0,N/A,0,0,0,0,0,0,N/A
track,1/9,12,0,1,0,0,0,0,2
trail,0/2,0,0,0,0,0,0,0,0
probable cause,0/0,N/A,0,0,0,0,0,0,N/A
proof,0/12,0,0,0,0,0,0,0,7
cogent evidence,0/12,0,0,0,0,0,0,0,3
sign,0/1,0,0,0,0,0,0,0,2
symptom,1/739,1,0,1,0,0,0,0,6
,,,,,,,,,
,,,,,,,,,
impossibility,0/3,0,0,0,0,0,0,0,4
impossible action,0/1,0,0,0,0,0,0,0,7
,,,,,,,,,
impossible,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
representation,1/127,1,0,1,0,0,0,0,4
mental representation,0/127,0,0,0,0,0,0,0,11
internal representation,0/127,0,0,0,0,0,0,0,13
,,,,,,,,,
memory,2/6,34,0,2,0,0,0,0,6
,,,,,,,,,
confabulation,0/13,0,0,0,0,0,0,0,4
engram,0/0,N/A,0,0,0,0,0,0,N/A
memory trace,0/0,N/A,0,0,0,0,0,0,N/A
recollection,0/0,N/A,0,0,0,0,0,0,N/A
reminiscence,0/0,N/A,0,0,0,0,0,0,N/A
screen memory,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
,,,,,,,,,
personal property,0/7,0,0,0,0,0,0,0,7
personal estate,0/7,0,0,0,0,0,0,0,5
personalty,0/7,0,0,0,0,0,0,0,0
private property,0/7,0,0,0,0,0,0,0,6
,,,,,,,,,
effects,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
psychological feature,0/11903,0,0,0,0,0,0,0,10
,,,,,,,,,
event,20/11206,1,0,3,5,2,4,4,5
,,,,,,,,,
act,4/45,9,0,1,3,0,0,0,9
deed,3/6,50,0,3,0,0,0,0,7
human action,0/9909,0,0,0,0,0,0,0,1
human activity,0/9909,0,0,0,0,0,0,0,3
group action,0/1195,0,0,0,0,0,0,0,0
happening,0/1718,0,0,0,0,0,0,0,0
occurrence,1/1718,1,0,1,0,0,0,0,1
occurrent,0/1718,0,0,0,0,0,0,0,0
natural event,0/1718,0,0,0,0,0,0,0,4
makeup,0/14,0,0,0,0,0,0,0,3
make-up,0/0,N/A,0,0,0,0,0,0,N/A
might-have-been,0/0,N/A,0,0,0,0,0,0,N/A
migration,4/7,58,0,4,0,0,0,0,2
miracle,0/0,N/A,0,0,0,0,0,0,N/A
nonevent,0/0,N/A,0,0,0,0,0,0,N/A
social event,0/411,0,0,0,0,0,0,0,1
zap,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
,,,,,,,,,
falsehood,0/72,0,0,0,0,0,0,0,1
falsity,0/1,0,0,0,0,0,0,0,5
untruth,0/72,0,0,0,0,0,0,0,3
,,,,,,,,,
lie,1/14,8,0,1,0,0,0,0,7
,,,,,,,,,
fib,0/5,0,0,0,0,0,0,0,10
story,2/10,20,0,2,0,0,0,0,5
tale,5/10,50,0,5,0,0,0,0,6
tarradiddle,0/5,0,0,0,0,0,0,0,2
taradiddle,0/5,0,0,0,0,0,0,0,3
jactitation,0/13,0,0,0,0,0,0,0,2
white lie,0/0,N/A,0,0,0,0,0,0,N/A
whopper,0/0,N/A,0,0,0,0,0,0,N/A
walloper,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
,,,,,,,,,
act,4/45,9,0,1,3,0,0,0,9
move,0/44,0,0,0,0,0,0,0,6
,,,,,,,,,
,,,,,,,,,
hold,8/27,30,0,3,5,0,0,0,6
ride,1/3,34,0,1,0,0,0,0,2
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
corridor,0/4,0,0,0,0,0,0,0,1
,,,,,,,,,
hall,0/1,0,0,0,0,0,0,0,6
,,,,,,,,,
concourse,0/6,0,0,0,0,0,0,0,4
,,,,,,,,,
,,,,,,,,,
headdress,2/162,2,0,2,0,0,0,0,0
headgear,0/162,0,0,0,0,0,0,0,1
,,,,,,,,,
hat,27/74,37,0,23,4,0,0,0,6
,,,,,,,,,
bearskin,0/0,N/A,0,0,0,0,0,0,N/A
busby,0/0,N/A,0,0,0,0,0,0,N/A
shako,0/0,N/A,0,0,0,0,0,0,N/A
boater,0/0,N/A,0,0,0,0,0,0,N/A
leghorn,0/0,N/A,0,0,0,0,0,0,N/A
panama,0/0,N/A,0,0,0,0,0,0,N/A
panama hat,0/0,N/A,0,0,0,0,0,0,N/A
sailor,0/50,0,0,0,0,0,0,0,2
skimmer,0/0,N/A,0,0,0,0,0,0,N/A
straw hat,0/0,N/A,0,0,0,0,0,0,N/A
bonnet,1/1,100,0,1,0,0,0,0,4
poke bonnet,0/1,0,0,0,0,0,0,0,1
bowler hat,0/0,N/A,0,0,0,0,0,0,N/A
bowler,0/0,N/A,0,0,0,0,0,0,N/A
derby hat,0/0,N/A,0,0,0,0,0,0,N/A
derby,0/0,N/A,0,0,0,0,0,0,N/A
plug hat,0/0,N/A,0,0,0,0,0,0,N/A
campaign hat,0/0,N/A,0,0,0,0,0,0,N/A
cavalier hat,0/0,N/A,0,0,0,0,0,0,N/A
slouch hat,0/0,N/A,0,0,0,0,0,0,N/A
cocked hat,0/4,0,0,0,0,0,0,0,2
cowboy hat,0/0,N/A,0,0,0,0,0,0,N/A
ten-gallon hat,0/0,N/A,0,0,0,0,0,0,N/A
deerstalker,0/0,N/A,0,0,0,0,0,0,N/A
dress hat,0/0,N/A,0,0,0,0,0,0,N/A
high hat,0/0,N/A,0,0,0,0,0,0,N/A
opera hat,0/0,N/A,0,0,0,0,0,0,N/A
silk hat,0/0,N/A,0,0,0,0,0,0,N/A
stovepipe,0/0,N/A,0,0,0,0,0,0,N/A
top hat,0/0,N/A,0,0,0,0,0,0,N/A
topper,0/0,N/A,0,0,0,0,0,0,N/A
beaver,0/0,N/A,0,0,0,0,0,0,N/A
dunce cap,0/0,N/A,0,0,0,0,0,0,N/A
dunce's cap,0/0,N/A,0,0,0,0,0,0,N/A
fool's cap,0/0,N/A,0,0,0,0,0,0,N/A
fedora,0/0,N/A,0,0,0,0,0,0,N/A
felt hat,0/0,N/A,0,0,0,0,0,0,N/A
homburg,0/0,N/A,0,0,0,0,0,0,N/A
stetson,0/0,N/A,0,0,0,0,0,0,N/A
trilby,0/0,N/A,0,0,0,0,0,0,N/A
fur hat,0/2,0,0,0,0,0,0,0,1
millinery,0/0,N/A,0,0,0,0,0,0,N/A
woman's hat,0/6,0,0,0,0,0,0,0,3
shovel hat,0/0,N/A,0,0,0,0,0,0,N/A
snap-brim hat,0/2,0,0,0,0,0,0,0,3
sombrero,0/0,N/A,0,0,0,0,0,0,N/A
sou'wester,0/0,N/A,0,0,0,0,0,0,N/A
sunhat,0/6,0,0,0,0,0,0,0,2
sun hat,0/6,0,0,0,0,0,0,0,1
titfer,0/0,N/A,0,0,0,0,0,0,N/A
toque,0/0,N/A,0,0,0,0,0,0,N/A
tyrolean,0/0,N/A,0,0,0,0,0,0,N/A
tirolean,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
,,,,,,,,,
message,2/60,4,0,2,0,0,0,0,4
content,0/0,N/A,0,0,0,0,0,0,N/A
subject matter,0/1900,0,0,0,0,0,0,0,3
substance,13/4775,1,0,2,8,1,1,1,2
,,,,,,,,,
information,7/305,3,0,4,2,0,1,0,0
,,,,,,,,,
ammunition,3/27,12,0,3,0,0,0,0,1
confirmation,0/6,0,0,0,0,0,0,0,0
course of study,0/5,0,0,0,0,0,0,0,1
program,4/153,3,0,3,0,1,0,0,4
programme,0/2,0,0,0,0,0,0,0,1
curriculum,0/5,0,0,0,0,0,0,0,4
syllabus,0/5,0,0,0,0,0,0,0,6
database,6/144,5,0,3,3,0,0,0,3
details,0/4,0,0,0,0,0,0,0,0
inside information,0/4,0,0,0,0,0,0,0,11
evidence,1/783,1,0,1,0,0,0,0,5
fact,2/26,8,0,1,1,0,0,0,6
factoid,0/0,N/A,0,0,0,0,0,0,N/A
format,2/4,50,0,2,0,0,0,0,12
formatting,2/4,50,0,2,0,0,0,0,8
data format,0/4,0,0,0,0,0,0,0,7
data formatting,0/4,0,0,0,0,0,0,0,3
gen,0/0,N/A,0,0,0,0,0,0,N/A
insider information,0/0,N/A,0,0,0,0,0,0,N/A
intelligence,2/52,4,0,2,0,0,0,0,1
intelligence information,0/1,0,0,0,0,0,0,0,2
material,17/3569,1,0,14,3,0,0,0,3
misinformation,0/2,0,0,0,0,0,0,0,2
news,0/3,0,0,0,0,0,0,0,4
intelligence,2/52,4,0,2,0,0,0,0,1
tidings,0/3,0,0,0,0,0,0,0,1
word,35/221,16,0,28,7,0,0,0,8
news,0/3,0,0,0,0,0,0,0,4
news,0/3,0,0,0,0,0,0,0,4
nuts and bolts,0/0,N/A,0,0,0,0,0,0,N/A
propaganda,0/1,0,0,0,0,0,0,0,2
readout,0/0,N/A,0,0,0,0,0,0,N/A
read-out,0/0,N/A,0,0,0,0,0,0,N/A
report card,0/0,N/A,0,0,0,0,0,0,N/A
report,2/9,23,0,2,0,0,0,0,6
secret,2/3,67,0,2,0,0,0,0,6
secret,2/3,67,0,2,0,0,0,0,6
arcanum,0/14,0,0,0,0,0,0,0,1
skinny,0/0,N/A,0,0,0,0,0,0,N/A
stuff,1/3569,1,0,0,1,0,0,0,6
tabulation,0/0,N/A,0,0,0,0,0,0,N/A
tabular matter,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
,,,,,,,,,
woman,17/244,7,0,14,3,0,0,0,3
adult female,0/244,0,0,0,0,0,0,0,4
,,,,,,,,,
lady,0/1,0,0,0,0,0,0,0,2
,,,,,,,,,
begum,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
hang,0/0,N/A,0,0,0,0,0,0,N/A
advert,3/27,12,0,2,1,0,0,0,4
,,,,,,,,,
,,,,,,,,,
gregorian calendar month,0/22,0,0,0,0,0,0,0,19
,,,,,,,,,
march,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
visual communication,0/140,0,0,0,0,0,0,0,10
,,,,,,,,,
motion,0/51,0,0,0,0,0,0,0,2
,,,,,,,,,
beck,0/0,N/A,0,0,0,0,0,0,N/A
bow,0/0,N/A,0,0,0,0,0,0,N/A
bowing,0/7,0,0,0,0,0,0,0,2
obeisance,0/7,0,0,0,0,0,0,0,1
curtsy,0/0,N/A,0,0,0,0,0,0,N/A
curtsey,0/0,N/A,0,0,0,0,0,0,N/A
facial expression,0/22,0,0,0,0,0,0,0,11
facial gesture,0/22,0,0,0,0,0,0,0,8
flourish,0/0,N/A,0,0,0,0,0,0,N/A
gesticulation,0/0,N/A,0,0,0,0,0,0,N/A
high-five,0/0,N/A,0,0,0,0,0,0,N/A
nod,0/0,N/A,0,0,0,0,0,0,N/A
previous question,0/0,N/A,0,0,0,0,0,0,N/A
shrug,0/0,N/A,0,0,0,0,0,0,N/A
sign,0/1,0,0,0,0,0,0,0,2
sign of the cross,0/0,N/A,0,0,0,0,0,0,N/A
v sign,0/0,N/A,0,0,0,0,0,0,N/A
wave,5/27,19,0,5,0,0,0,0,4
waving,0/2,0,0,0,0,0,0,0,2
wafture,0/2,0,0,0,0,0,0,0,1
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
come,0/1,0,0,0,0,0,0,0,0
land,1/3,34,0,1,0,0,0,0,7
land,1/3,34,0,1,0,0,0,0,7
land,1/3,34,0,1,0,0,0,0,7
shore,2/15,14,0,2,0,0,0,0,3
reach,1/7,15,0,1,0,0,0,0,3
hit,3/21,15,0,1,2,0,0,0,8
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
baltic,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
loop,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
belt,4/16,26,0,4,0,0,0,0,8
,,,,,,,,,
band,0/52,0,0,0,0,0,0,0,6
conveyer belt,0/4,0,0,0,0,0,0,0,0
conveyor belt,0/4,0,0,0,0,0,0,0,0
conveyer,0/0,N/A,0,0,0,0,0,0,N/A
conveyor,0/0,N/A,0,0,0,0,0,0,N/A
transporter,0/0,N/A,0,0,0,0,0,0,N/A
driving belt,0/0,N/A,0,0,0,0,0,0,N/A
fan belt,0/0,N/A,0,0,0,0,0,0,N/A
track,1/9,12,0,1,0,0,0,0,2
caterpillar track,0/1,0,0,0,0,0,0,0,7
caterpillar tread,0/1,0,0,0,0,0,0,0,7
,,,,,,,,,
,,,,,,,,,
collection,6/576,2,0,4,2,0,0,0,0
aggregation,0/576,0,0,0,0,0,0,0,1
accumulation,0/8,0,0,0,0,0,0,0,1
assemblage,0/399,0,0,0,0,0,0,0,1
,,,,,,,,,
class,4/127,4,0,1,2,1,0,0,8
,,,,,,,,,
brass family,0/0,N/A,0,0,0,0,0,0,N/A
conjugation,0/5,0,0,0,0,0,0,0,3
declension,0/0,N/A,0,0,0,0,0,0,N/A
denomination,4/46,9,0,1,3,0,0,0,7
grammatical category,0/114,0,0,0,0,0,0,0,7
syntactic category,0/114,0,0,0,0,0,0,0,5
histocompatibility complex,0/0,N/A,0,0,0,0,0,0,N/A
sex,17/159,11,0,13,3,1,0,0,8
stamp,0/0,N/A,0,0,0,0,0,0,N/A
substitution class,0/0,N/A,0,0,0,0,0,0,N/A
paradigm,0/0,N/A,0,0,0,0,0,0,N/A
violin family,0/0,N/A,0,0,0,0,0,0,N/A
woodwind family,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
,,,,,,,,,
shore,2/15,14,0,2,0,0,0,0,3
,,,,,,,,,
,,,,,,,,,
landfall,0/0,N/A,0,0,0,0,0,0,N/A
littoral,0/0,N/A,0,0,0,0,0,0,N/A
litoral,0/0,N/A,0,0,0,0,0,0,N/A
littoral zone,0/0,N/A,0,0,0,0,0,0,N/A
sands,0/0,N/A,0,0,0,0,0,0,N/A
seaside,0/0,N/A,0,0,0,0,0,0,N/A
seaboard,0/0,N/A,0,0,0,0,0,0,N/A
tideland,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
psychological feature,0/11903,0,0,0,0,0,0,0,10
,,,,,,,,,
knowledge,10/4785,1,0,2,6,1,0,1,3
,,,,,,,,,
ability,11/54,21,0,5,6,0,0,0,5
power,2/80,3,0,1,0,1,0,0,5
attitude,1/232,1,0,1,0,0,0,0,3
mental attitude,0/232,0,0,0,0,0,0,0,4
cognitive factor,0/85,0,0,0,0,0,0,0,7
content,0/0,N/A,0,0,0,0,0,0,N/A
cognitive content,0/2330,0,0,0,0,0,0,0,5
mental object,0/2330,0,0,0,0,0,0,0,1
episteme,0/0,N/A,0,0,0,0,0,0,N/A
equivalent,0/11,0,0,0,0,0,0,0,0
history,0/0,N/A,0,0,0,0,0,0,N/A
inability,0/56,0,0,0,0,0,0,0,2
information,7/305,3,0,4,2,0,1,0,0
lexis,0/0,N/A,0,0,0,0,0,0,N/A
mind,2/7,29,0,2,0,0,0,0,7
head,2/8,26,0,1,1,0,0,0,3
brain,0/0,N/A,0,0,0,0,0,0,N/A
psyche,0/7,0,0,0,0,0,0,0,5
nous,0/0,N/A,0,0,0,0,0,0,N/A
perception,0/29,0,0,0,0,0,0,0,0
place,8/93,9,0,7,1,0,0,0,4
practice,0/159,0,0,0,0,0,0,0,3
process,2/363,1,0,0,2,0,0,0,7
cognitive process,2/892,1,0,2,0,0,0,0,5
mental process,0/892,0,0,0,0,0,0,0,2
operation,0/3,0,0,0,0,0,0,0,1
cognitive operation,0/892,0,0,0,0,0,0,0,7
process,2/363,1,0,0,2,0,0,0,7
unconscious process,0/28,0,0,0,0,0,0,0,6
public knowledge,0/5,0,0,0,0,0,0,0,6
general knowledge,0/5,0,0,0,0,0,0,0,7
structure,6/2427,1,0,3,1,2,0,0,1
vocabulary,0/0,N/A,0,0,0,0,0,0,N/A
lexicon,0/0,N/A,0,0,0,0,0,0,N/A
mental lexicon,0/0,N/A,0,0,0,0,0,0,N/A
,,,,,,,,,
,,,,,,,,,
plant organ,0/904,0,0,0,0,0,0,0,1
,,,,,,,,,
,,,,,,,,,
amplexicaul leaf,0/0,N/A,0,0,0,0,0,0,N/A
blade,0/0,N/A,0,0,0,0,0,0,N/A
leaf blade,0/0,N/A,0,0,0,0,0,0,N/A
cataphyll,0/2,0,0,0,0,0,0,0,1
compound leaf,1/13,8,0,1,0,0,0,0,2
crenate leaf,0/0,N/A,0,0,0,0,0,0,N/A
dandelion green,0/0,N/A,0,0,0,0,0,0,N/A
dentate leaf,0/1,0,0,0,0,0,0,0,4
emarginate leaf,0/0,N/A,0,0,0,0,0,0,N/A
entire leaf,0/0,N/A,0,0,0,0,0,0,N/A
erose leaf,0/0,N/A,0,0,0,0,0,0,N/A
fig leaf,0/0,N/A,0,0,0,0,0,0,N/A
floral leaf,0/3,0,0,0,0,0,0,0,3
frond,0/0,N/A,0,0,0,0,0,0,N/A
greenery,0/0,N/A,0,0,0,0,0,0,N/A
verdure,0/0,N/A,0,0,0,0,0,0,N/A
leaflet,0/0,N/A,0,0,0,0,0,0,N/A
lobed leaf,0/0,N/A,0,0,0,0,0,0,N/A
pad,4/6,67,0,3,1,0,0,0,9
parallel-veined leaf,0/0,N/A,0,0,0,0,0,0,N/A
parted leaf,0/0,N/A,0,0,0,0,0,0,N/A
pitcher,4/16,26,0,4,0,0,0,0,4
prickly-edged leaf,0/0,N/A,0,0,0,0,0,0,N/A
rosette,0/0,N/A,0,0,0,0,0,0,N/A
runcinate leaf,0/0,N/A,0,0,0,0,0,0,N/A
scale,18/23,79,0,9,9,0,0,0,9
scale leaf,0/1,0,0,0,0,0,0,0,2
