file;ratio;blw;allNoun
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/4-budh-1.tei;12.7906976744;family | house | over | mind | down | second | sleep | home | lesson | worship | perfect | master | body | good | day | boy | land | i | well | can | night | mean;rich man | over | half | wishing | merit | well-being | world | go | religious | worship | perfect | devotee | death | character | spread | bliss | take | then | good | means | food | domestic | material | five | effects | words | hands | telling | necessary | difference | day | heaven | washing | like | great care | die | performing | morning | servant | night | sleep | works | mean | who | be | do | house | back | plough | past | second | palm | result | home | divine | flower | hesitation | wa | god | saw | favour | buddha | am | bihar | kneel | body | blow | full | eating | parent | story | killing | wear | keeper | worshipper | boy | great | last | oh | taking | area | put | days | keep | afternoon | whole | or | first | family | bath | down | patience | lesson | given | wealth | basis | there | three | fast | going | master | pains | meeting | more | life | stomach | lot | offering | mind | hi | virtue | ha | he | me | kind | on the road | work | tree | us | will | while | can | following | are | give | in | influence | it | now | an | honey | as | way | at | have | prayer | dress | fame | lie | faithful | things | make | elevated | walk | read | build | animal | smell | poor | sutra | rise | pain | one | felt | effect | fell | two | tradition | man | a | fasting | land | third | i | rule | face | person | so | clean | time | far | wind
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-hind-4.tei;14.3410852713;right | house | mind | down | course | lion | sleep | lesson | prince | out | bite | field | branch | elephant | poet | raft | red | body | good | express | snake | path | comb | teacher | boy | name | wash | i | chant | well | bed | leave | can | truth | meet | side | mean;crown prince | good manners | think | liar | help | show | being | dear | disguise | sleep | battle | yes | religious | go | one | gentleness | knowledge | doe | father | wash | king | going | present | win | save | sent | take | kingdom | then | someone | hit | sword | enemy | food | bid | express | none | snake | words | hands | ben | he | now | good person | dare | name | dignity | necessary | like | success | course | die | pillar | poet | morning | leave | bad | t | truth | small | clean | side | clothes | right | wrong | people | do | house | back | relative | society | lion | are | sea | tender | grandfather | out | even | wa | cleanliness | hate | increase | religion | outside | won | get | cause | leader | red | body | be | who | belief | parent | nature | honour | story | here | behaviour | incident | chanting | wear | trunk | cousin | roaring | come | teacher | change | boy | great | ate | last | oh | column | chant | or | quiet | keep | thing | stand | wold | neglect | first | truthfulness | there | love | gita | son | meet | bath | down | elder | follower | anti | brush | comb | path | lesson | quality | hood | given | devil | worshipper | remains | bite | habit | question | arms | vishnu | god | much | calm | lot | make-up | politeness | raft | tell | friend | more | lowering | head | names | way | tidy | nobody | serve | stone | it | religious person | part | ha | true | junior | raising | must | me | distance | kind | word | look | straight | instruction | tree | see | bed | will | matter | a | can | praise | situation | piece | affection | remembering | bent | give | well | in | mind | life | defeated | an | howling | say | good | at | have | prayer | anger | floating | face | dress | as | lie | end | us | want | dancing | make | means | field | need | speech | build | branch | elephant | human beings | smell | nice | classmate | opposite | human being | use | kill | hand | courtesy | fruit | mouth | two | nothing | hair | why | man | classroom | lower | don | i | no | wellbeing | disease | punishment | person | hi | so | absurd | the devil | teeth | know
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/4-budh-2.tei;11.5789473684;good | name | i | men | well | times | book | sleep | night | root | day;sleep | welfare | gossip | happiness | religion | do | good | get | read | world | day | association | instructions | like | hereafter | try | bad | man | night | works | friendship | essential | people | pali | result | lead | foe | buddha | above | be | men | led | parent | attention | shine | great | language | enmity | days | times | think | love | win | one | moral | names | respect | poem | learned person | lot | waste | more | wise men | life | transience | serve | part | virtue | ha | he | work | will | praise | root | are | give | it | defeated | as | at | have | in | giving up | religious rite | no | make | six | book | sutra | impermanence | who | evil | mankind | tradition | inspiration | a | i | well | daily | or | person | so | time | senior | fact
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/4-budh-3.tei;10.2564102564;name | i | brief | second | book | call | year | mean;seven | there | morals | one | number | now | three | will | second | way | initiative | are | have | in | prose | message | religious | 14 | conference | large | little | religious rite | patron | dharma | effort | ha | buddhist | brief | writing | eleven | buddhism | parts | buddha | above | capital | objective | call | hundred | wa | kingdom | description | holy | means | read | word | given | it | volume | one thousand | leadership | five | know | wise | teach | years | fifteen | class | verse | instructions | five hundred | king | main | necessary | name | third | i | venue | donation | cave | or | thought | collect | hi | at | moral | emperor | book | history
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-hind-5.tei;19.6923076923;right | family | house | over | queen | mind | commander | down | rat | warning | sleep | maid | home | sharp | cat | prince | out | horse | fee | chain | space | pay | pigeon | worship | start | state | book | call | forest | test | nurse | rice | day | body | good | garden | year | express | school | bear | milk | water | moment | uncle | snake | hole | teacher | fly | goddess | anxiety | name | i | universe | well | brother | times | aunt | can | truth | night | making | mean | order | left;lower class | peacock | help | chain | mahabharata | money | wailing | kitten | none | years | sleep | maid | welfare | battle | earth | alternative | religious | worship | happiness | ground | one | leader | birthplace | death | group | knowledge | he | winner | father | better | king | heroism | spread | lap | treasury | as | pride | scripture | humanity | take | kingdom | then | over | queen | saying | garden | means | food | express | hunter | patriot | bear | nation | break | test | snake | birth | bunyan | world | thus | now | day | name | kartik | loss | school | heaven | necessary | like | elder | be | who | go | brother | grandfather | ganesh | collect | good | truth | night | an | river | round | mean | durga | fee | dead body | patriotism | pledge | people | do | house | creed | bad | back | elderly | immortal | society | see | cost | are | sight | sorrow | home | flock | hole | special | out | even | man | flower | wa | space | giving | open | ha | pigeon | while | best | prince | grandmother | religion | state | humankind | above | capital | nurse | subordination | sacrifice | independence | country people | felt | parent | tree | funeral | burn | horse | free | so | water | job | cut | let | here | worthy | picking | arjuna | come | teacher | heroic | care | faith | goddess | fellow feeling | last | work | freedom | region | or | days | guide | rice | soldier | grain | defeat | habit | childhood | first | feed | truthfulness | swearing | there | love | family | danger | son | crematory | child | period | walk | down | patience | brave | promise | respect | ways | quality | teach | kind | given | ancient | army | hindu | flying | two | god | start | much | call | lot | time | religious person | wait | tell | friend | more | life | wish | bit | way | great | thousand | brahmin | hurt | grief | part | determination | mishap | demand | ok | gold | sign | true | junior | must | fly | distance | keeping | anxiety | word | left | dead | might | wife | show | say | us | cat | will | carriage | can | universe | making | joy | country | example | at | point | seven | want | religious offering | give | mind | it | defeated | commander | dear | rat | warning | right | rule | have | in | sharp | story | saw | worry | sat | ceremony | lie | end | thing | pay | make | milk | same | member | far | old | book | followers | forest | ganges | finding | place | hi | nice | development | pain | shade | sickness | keep | human being | advice | teeth | me | hand | moment | hands | mankind | net | coin | seeing | gain | times | a | don | bondage | i | whole | no | well | know | doe | thought | person | chief | in time | aunt | classmate | mother | uncle | caste | order | virtue
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/4-budh-4.tei;13.7931034483;right | elephant | i | over | night | year | value | bee | down | book | forest | memory | robe | worship | day | left;son | boyhood | help | over | yellow | years | brahma | still | religious | worship | death | book | robe | forty-five | kingdom | fourth | king | listening | month | day | instructions | heaven | venue | night | right | spring | relative | result | event | flower | giving | siddhartha | moon | buddha | get together | full | wa | joy | attainment | enlightened | celebration | chapter | great | god | days | thing | fell | place | social | or | first | sweet | due | down | respect | message | sermon | conference | monkey | there | three | memory | friend | life | offering | offer | hi | bengali | he | precept | tree | us | bee | will | autumn | values | time | wild | history | give | influence | it | an | honey | as | beehive | at | have | in | turn | saw | are | ceremony | mountain | end | dancing | buddhist | cave | same | buddhism | compiling | forest | animal | elephant | urge | sutra | felt | fruit | mankind | a | natural | i | thought | dharma | mother | left
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/4-budh-5.tei;13.8461538462;body | cow | good | door | name | family | fire | well | men | mind | day | i | can | deed | rice | root | worship | knife;son | help | being | kill | dish | hell | worship | happiness | death | hunting | deeds | day | rich | dislike | rice | then | good | sick | get | food | hunter | words | front | trouble | now | relish | meat | name | performing | bihar | alms | works | meal | born | are | go | earth | best | living | wa | looking | behind | buddha | reply | cause | bird | knife | body | be | parent | men | little | free | reason | cut | refuge | kitchen | great | ate | cow | taking | equal | keep | consequence | tongue | love | family | bound | one | respect | grazing | story | wealth | there | jealousy | two | much | life | door | fire | nobody | brahmin | hurt | hi | ha | present | he | none | wise | work | as | will | can | root | control | do | mind | it | an | high | say | at | have | in | deed | bow | saw | sat | dharma | buddhism | animal | disciple | poor | who | evil | donation | fell | man | a | short | i | no | well | disease | daily | doe | person | so | sin | senior
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-hind-7.tei;18.025751073;right | family | sentence | crow | over | deer | down | sense | sharp | lesson | mouse | out | tale | eye | pit | sky | frog | start | forest | branch | elephant | body | good | run | fire | mind | nest | water | land | hole | law | day | bank | anxiety | tortoise | home | bee | leave | i | can | truth | mean;son | duty | now | help | pardon | sentence | being | money | over | fall | rest | four | fable | go | yes | religious | ground | one | giant | death | justice | guidance | character | lake | study | saw | sweet | criminal | forest | real | then | good | get | read | hunter | judgement | me | know | bunyan | trouble | difference | day | bank | wa | loss | lost | die | leave | bad | truth | found | works | two | mean | right | honesty | people | do | intelligence | mind | thief | dead | ha | are | close | win | lesson | croaking | out | even | living | power | profit | noon | religion | it | net | bird | can | body | be | felt | run | business | nature | burn | given | free | water | cut | let | chick | 100 | come | dry | great | last | tortoise | taking | days | keep | thing | fell | place | passing | whole | think | blind | family | danger | feel | father | trunk | bound | hollow | down | will | set | moral | frog | village | humming | ditch | tomorrow | sky | take | save | little | moral sense | may | hindu | there | question | three | least | dug | start | he | much | lot | crow | forward | tell | friend | eyes | an | way | fire | deer | pit | serve | search | back | grief | part | virtue | hole | peck | haven | must | sound | king | anxiety | lament | work | tree | as | us | bee | rope | crystal | while | time | voice | example | give | in | share | head | evidence | need | say | at | have | home | anger | sharp | woodpecker | mouse | worry | sat | tale | education | dying | no | creeper | travel | acts | who | unity | witness | branch | elephant | tout | hi | sin | pain | lie | shelter | nest | teeth | reach | evil | strength | plan | coming | law | judgment | morality | a | land | don | i | clear | life | thought | person | in time | so | principle | shade | mother | make
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/4-budh-6.tei;13.2530120482;run | i | well | mind | brief | course | can | truth | path | out | mean;ha | there | have | picture | essence | in | mind | it | brief | four | course | noble | are | human | path | need | earth | meditation | total | religious | happiness | out | lie | born | death | end | knowledge | no | he | make | buddhist | behind | thirst | as | buddhism | buddha | best | way | objective | get | main | cause | illusion | discovery | real | long run | life | full | temporary | means | fold | explanation | practice | possible | ignorance | attainment | suffering | charm | a | birth | world | be | now | destruction | chapter | rebirth | kind | word | reason | middle | i | who | well | disease | can | man | will | must | so | principle | truth | action | eight
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-islam-1.tei;19.5;sky | nut | deed | air | cold | blue | scale | field | milk | worship | start | book | call | goat | hen | rice | banana | good | star | fire | bear | water | flag | path | land | name | cow | i | well | moment | times | leave | green | can | truth | night | grass | order | mean;being | month | four | earth | cold | nut tree | religious | worship | happiness | islam | death | la | deeds | young | prophets | rich | crack | teaching | rice | sent | then | good | means | food | none | bear | me | suffering | know | world | kindness | meaning | hereafter | gift | servant | fields | arabic language | leave | bad | mango tree | truth | night | small | die | river | jackfruit tree | old | creator | fish | allah | crop | born | see | are | cattle | period of time | living | flower | wa | lead | god | find | wrong | messenger | above | provider | get | everlasting | cause | bird | be | full | eating | do | nature | here | water | rain | path | come | dry | great | last | language | country | moment | times | grain | act | protector | whole | or | first | love | sky | number | one | muhammad | names | duck | message | cloud | size | canal | given | spoke | start | remains | there | almighty | much | call | pains | hen | hundred | type | banana | more | head | fire | musa | it | flag | hi | 8 | sun | ha | he | sound | mercy | kind | coconut tree | ma | look | rippling | tree | as | us | air | will | i | can | prophet | grass | at | angel | give | soil | life | need | say | seed | manner | have | in | cows | partner | well | betel | end | no | things | make | peace | milk | who | field | book | followers | animal | vegetable | human beings | blue sky | forgiveness | goat | adam | poor | picture | plant | star | eggs | drink | collection | beast | insect | fruit | scale | man | a | land | read | light | flow | doe | green | place | sm | time | egg | order
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/4-budh-7.tei;12.0218579235;copper | wall | image | queen | trade | year | home | prince | worship | museum | visit | teacher | in-law | government | day | room | daughter | name | orchard | i | can | plaque;son | rich man | writings | chinese | copper | the hill | queen | trade | four | relation | rooms | king | still | religious | worship | ground | knowledge | proclamation | father | rawalpindi | robber | east | friendly | kingdom | plate | government | five | know | performance | front | years | day | instructions | scholar | gift | university | bihar | large | common | found | river | stupa | fair | people | excavation | back | go | holy place | year | home | empire | financial assistance | living | wa | visiting | ornament | prince | increase | verandah | kilometer | buddha | hill | then | capital | temple | preserve | be | do | here | incident | humility | the city | come | teacher | great | yard | chittagong | reason | leaving | remains | place | stand | twenty | contribution | householder | first | burma | pakistan | study | wall | image | period | one | follower | initiative | doctrine | village | owner | traveler | sermon | are | city | ancient | district | area | addition | hillock | museum | there | visit | three | name | much | interest | west | daughter-in-law | entrance | north | lot | hun | it | hi | virtue | gold | ha | nineteen | institution | present | he | physician | join | look | science | seven | will | i | while | meeting place | can | leaning | piece | region | history | rich people | gathering | palace | give | india | life | an | as | at | have | in | things | discussion | buddhist | cave | buddhism | followers | pilgrimage | disciple | centre | may | stay | fa | two | student | coin | opportunity | six | a | orchard | grove | weapon | gather | request | theology | dharma | mango | time | plaque | scholarship
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-islam-2.tei;20.6349206349;right | name | i | alphabet | side | chart | teacher | letter | double | line | order | day | left;right | letters | give | allah | side | fifty | shape | are | have | in | arabic | doe | message | special | one | or | given | ha | alphabet | there | bangla | name | breath | read | pronunciation | as | day | more | knowing | be | head | do | quran | english | chart | hand | purpose | letter | line | sign | teacher | like | a | kind | mother tongue | language | i | double | work | arabic language | us | order | will | look | arabic alphabet | nine | three | w | twenty | following | guide | dot | left
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/4-budh-8.tei;14.4970414201;family | house | hare | year | deer | mine | deed | hearing | jump | course | home | candle | cold | worship | boat | out | scale | smelt | guest | fox | master | forest | crow | mean | in-law | over | good | run | exchange | fire | mind | reign | test | moment | hole | day | bank | daughter | i | drop | value | times | leave | mast | can | ferry | grass | side | left;son | peacock | now | acts | going away | saying | being | money | over | indra | felt | livelihood | four | disguise | touch | earth | cold | still | worship | bunch | long time | grandmother | don | disturbance | group | knowledge | hunting | taka | thinking | flesh | character | firm | platform | bank | dance | sweet | must | pass | dwelling house | take | merchant | long run | evening | mendicant | sitting | food | killer | hunter | possible | bow | farthing | avarice | five | know | birth | front | world | trouble | years | day | condition | instructions | five hundred | loss | thus | heaven | nice | scholar | gift | course | be | drop | grand | wait | leave | collect | good | common | arrow | an | found | buy | quarter | meal | two | mercy | few | old | doctrine | people | pick | house | fish | back | sign | relative | born | see | cost | are | go | escape | dear | candle | arms | hole | fear | out | even | living | lost | flower | wa | lead | sang | jump | nature | ornament | sand | moon | looking | religion | waiting | won | buddha | trap | then | it | contrary | get | bird | side | arrival | step | object | eating | use | do | exchange | tree | hay | given | drew | like | am | guise | reason | death | let | grandma | put | teach | come | throw | wealth | chapter | brahmin | river | daughter | oh | one | country | taking | moment | leaving | fell | place | guest | grandchild | male child | consequence | king | feed | love | family | can | feel | deeds | a | hearing | till | moral | homeless | village | me | impossible | kind | boat | standing | city | little | ancient | monkey | working | works | test | top | there | he | three | why | boatman | much | master | weeping | crow | forward | hundred | in-law | hare | friend | mast | daughter-in-law | pity | direction | selling | bit | lot | rest | offer | fire | great | nobody | mentality | search | reign | mine | neighbour | hi | determination | virtue | child | baby | last | gold | plate | glad | otter | case | distance | woman | waste | look | wish | past | wife | show | as | value | tell | will | while | marriage | today | den | fault | growing | ferry | grass | study | affection | quarrel | kingdom | good day | mind | dish | deer | head | days | precept | fox | cant | sizzle | at | have | home | times | saw | girl | lie | dry | smelt | us | in | lap | wont | way | make | means | member | read | setting | forest | digging | ganges | finding | more | hermit | poor | care | time | beauty | shelter | advice | granddaughter | spot | evil | hand | donation | fruit | eight | scale | hair | hawker | class | man | building | purchase | give | longer | grandson | vice | i | no | old woman | suffering | meat | thought | dharma | shore | costs | so | karma | mother | caw | inhabitant | self | left
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-islam-3.tei;15.4867256637;right | family | house | al | course | single | sharp | worship | out | e | weight | book | call | war | good | return | boy | dune | water | moment | path | well | sister | land | daughter | name | orchard | i | bucket | brother | leave | can | mean | order | left;son | peace | help | enemy | money | old man | rest | four | course | kill | go | earth | meditation | worship | happiness | islam | now | spear | doe | name | show | father | prophets | going | beloved | citizen | oppressor | sent | then | good | return | torture | sitting | far | stop | kind | dark | suffering | front | world | kindness | like | islamic community | entire | hereafter | servant | brother | grandfather | leave | bad | response | steal | e | clothes | right | leaders | weight | people | do | house | allah | orphan | dead | society | see | sands | are | stealing | dear | yes | best | out | even | try | wa | sun | ha | forty | religion | messenger | it | get | leader | can | be | who | parent | hera | muslim | revenge | dune | water | difficulty | reason | let | situation | path | come | faith | sister | daughter | oh | country | ill | wrong | thing | place | west | whole | childhood | first | feed | seeing | there | family | feel | period | community | one | why | muhammad | promise | names | fight | city | little | or | source | unknown | watering | insult | almighty | much | call | lot | forward | white | tell | friend | more | firm | life | buy | way | holy | boy | great | hurt | hi | deep | demand | last | given | he | me | pierce | word | looting | poor people | born | work | bucket | say | believer | war | will | while | idol | torturing | prophet | torturer | quarrel | bent | look | in | am | al | defeated | an | need | single | at | have | sharp | arabia | partner | face | saw | as | us | no | things | means | cave | book | forefather | human beings | poor | plant | pain | favourite | best friend | symbol | time | evil | hand | moment | nothing | desert | man | a | land | so | orchard | i | age | well | think | thought | person | command | adam | sm | mother | order | left
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-sci-1.tei;21.2765957447;house | over | foul | hearing | course | sleep | table | out | dysentery | asthma | jaundice | can | play | farm | water | glass | plane | blood | land | name | pressure | i | car | cracker | air | train | mosquito | smoke | problem | pollution;over | foul | course | sleep | blow | asthma | garbage | environment | spread | farmer | then | breathing | get | food | cholera | rise | stop | know | drinking | now | name | like | oxygen | try | bad | mosquito | essential | diarrhoea | programme | harm | people | house | plant | crop | see | are | neighbourhood | out | even | dysentery | may | won | jaundice | cause | be | notice | noise | dirt | tree | free | water | drinking water | reason | concentrate | let | put | care | study | incense | keep | plane | place | smoke | noise pollution | or | first | burning | sweet | float | hearing | lung | village | table | filth | discus | there | two | germ | much | music | fragrance | vehicle | friend | more | life | stomach | worker | glass | train | ear | sound | work | cracker | us | air | will | can | problem | ill | play | do | soil | it | as | someone | at | have | in | fill | planting | want | blood pressure | things | make | car horn | in time | speaker | take | sick | vegetable | human beings | smell | nice | begin | elements | farm | why | drink | fruit | coil | class | a | safe | land | i | disease | contact | machinery | clean | pollution | playing
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/4-budh-9.tei;14.4578313253;family | house | over | mind | hearing | year | home | deed | settlement | prince | brief | day | memory | test | in-law | good | door | mustard | season | lesson | men | reign | path | teacher | charity | sister | land | daughter | name | i | leave | can | truth | night | order | left;son | saying | ha | peace | words | gold | enemy | food | money | over | domestic | rest | dynasty | four | welfare | battle | meditation | settlement | siddhartha | prince | happiness | principal | discipline | death | morals | title | he | character | ideal | king | verse | spread | rich | sweet | speech | must | friendly | sent | dispute | kingdom | desire | belonging | good | permission | dependent | spell | none | scene | 120 | one thousand | five | know | birth | world | trouble | kindness | day | like | five hundred | rebirth | thus | hereafter | girl | holiness | die | pillar | married | disciple | leave | truth | night | works | round | clothes | art | people | do | house | mind | dead | born | see | holy place | go | bringing up | arms | living | wa | religious | assistance | at home | brief | find | religion | waiting | won | buddha | then | conquering | reply | get | reading | cause | leader | can | bihar | full | power | sorrow | handful | great | nice | path | the city | teacher | change | brahmin | daughter | thread | country | days | leaving | benevolence | place | male child | passing | emperor | whole | childhood | first | love | family | ground | father | number | hearing | learning | ashe | lesson | teach | taka | given | i | top | there | three | name | much | initiation | far | convention | tell | more | daughter-in-law | head | door | season | explanation | memory | sister | reign | it | sort | short | womankind | be | role | true | charity | forty | account | kappa | left | accordance | inside | as | will | generosity | while | vow | time | monument | land | example | are | heart | seven | have | palace | give | lakh | share | life | say | seed | fulfillment | midwife | prayer | take | fame | in | person | self | buddhist | fruition | common people | who | good word | buddhism | followers | build | digging | test | so | illusion | deeds | poor | amity | temporary | mustard | one | restraint | advice | mortal | men | position | nothing | coin | contribution | man | a | royal family | don | third | look | bind | request | householder | thought | dharma | hi | responsibility | mother | crore | wounded | years | at | order | virtue
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-sci-2.tei;24.2105263158;camel | wall | house | out | deer | down | lion | table | sharp | garden | rose | fox | start | window | book | black | melon | hen | rice | lily | goat | can | play | door | squirrel | nest | rail | water | hole | teacher | fly | hut | land | name | cow | i | car | well | cat | leave | green | berry | clay | claw | grass | root;aquatic | earthworm | camel | being | fox | young bird | four | earth | guava | roots | ground | move | custard apple | bermuda grass | peanut | flesh | young | environment | surroundings | black | 4 | loam | melon | teaching | rice | take | do | sapling | garden | sitting | food | there | none | aquatic plant | birth | kitten | muskmelon | jackfruit | meat | large | sand | seacoast | clay | small | claw | river | nest | jackfruit tree | shoal | habitat | infancy | house | national | play | crop | lion | are | corner | tender | out | living | flower | lots | learner | outside | boundary | reading | bird | water lily | who | tree | component | here | water | algae | care | stone | banyan tree | amount | fruit | place | berry | rose | mouth | habit | feed | living thing | classification | wall | water hyacinth | green algae | one | down | names | motor | duck | table | hood | sheep | little | monkey | spinach | flying | three | class | start | teacher | 2 | prey | way | brick | fish | a | life | door | squirrel | form | tigers | hut | land | rickshaw | adult | child | hole | an | hen | fly | kind | look | leave | appearance | see | us | cat | i | carriage | can | following | grass | example | at | give | soil | deer | it | dog | as | seed | manner | have | in | cows | sharp | car | no | creeper | travel | domestic animal | same | note | book | build | animal | human beings | goat | picture | plant | eggs | object | rail | hand | beast | insect | notebook | cucumber | lay | desert | classroom | short | don | windows | big tree | well | eats | doe | mango | so | teeth | nutrient | make
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/4-christ-1.tei;18.1208053691;down | wash | second | sleep | pond | ship | boat | out | sky | start | call | play | bear | water | heat | foot | day | pool | land | crocodile | i | well | benefit | can | night | grass | order;aquatic | help | rest | north america | crocodile | steamer | round shape | daytime | tiredness | go | earth | continent | make | animal | father | lake | source | wet | main | day of rest | swim | division | australia | digging | get | bear | five | know | foot | world | day | cool | wa | like | benefit | night | sleep | river | round | fish | creation | play | crop | plough | second | are | sea | out | will | flower | darkness | giving | god | asia | south america | europe | do | seventh | here | water | come | dry | study | days | amount | place | or | first | feel | sky | africa | one | down | wash | one-fourth | vessel | antarctic | boat | three-fourths | use | start | there | three | sunlight | almighty | cultivation | call | lot | vehicle | more | blessing | heat | hi | wake | sun | ha | he | sound | kind | work | tree | see | us | thank you | can | praise | grass | example | seven | then | thus | it | as | seed | at | have | in | need | pond | ship | winter | things | travel | six | connection | parts | take | fourth | vegetable | so | plant | separate | fruit | why | pool | a | land | mineral | third | i | light | well | ocean | ways | stillness | command | time | order | talk
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-sci-3.tei;18.5567010309;bathing | wall | house | pot | down | run | pond | cold | air | red | leave | flood | electricity | bowl | current | field | state | experiment | marsh | fog | storm | call | fountain | hen | issue | start | boil | body | return | bottle | pitcher | cow | water | glass | heat | hold | day | bank | resource | name | hour | i | drop | well | goat | filter | concrete | green | can | smoke | night | meet | root | pollution;atmosphere | aquatic | help | being | bowl | droppings | bathing | valuable | piece of cloth | shape | alum | aspect | earth | cold | still | drinking | roots | ground | chemical | rapid | 20 | tablet | electricity | name | state | day | platform | must | halogen | marsh | cool | then | return | animal | water vapour | get | hailstone | wall | survival | rise | possible | so | underground | seawater | know | lighter | compound | misuse | resource | rotation | quarters | wipe | bank | vapour | melting | washing | like | particle | cooler | fields | drop | list | remove | leave | settle | plant | man | night | small | gaseous state | die | river | sediment | clothes | unison | harm | dig | human | people | tidal bore | solid state | fish | begin | crop | litter | ha | are | scarcity | measure | root | dew | now | living | container | bottom | sun | tube | cooking | while | melt | find | current | mud | enough | experiment | fountain | above | well water | poisonous substance | cause | bird | red | body | sink | run | do | nature | utensil | use | free | stem | courtyard | sedimentation | let | rain | peer | come | change | discus | dry | water | latrine | country | chittagong | put | days | dirt | keep | filter | thing | place | isn | smoke | or | pollution | major | presence | feel | cold water | pot | float | due | down | clear | decantation | duck | arsenic | germ | hang | cloud | canal | little | temperature | deep | source | remains | damp | there | three | waste material | start | spread | call | fog | storm | house | ice | brick | waste | tell | boil | more | a | life | drinkable | lot | form | pitcher | back | volume | glass | heat | hailstorm | dead | fall | 25 | be | hold | hen | thawing | cows | swamp | 15 | look | hour | wait | see | us | air | will | taste | can | meet | piece | minutes | urban area | soil | gathering | sea | give | process | flow | household | cattle | thus | it | surface | an | peperomia | as | way | at | have | in | ready | pond | rainwater | turn | well | contents | fill | lid | mountain | issue | winter | locality | percent | cross | same | machine | flood | need | faeces | tumbler | dam | ice cube | human beings | goat | sprinkle | elements | clean | normal | may | raindrop | why | drink | drift | wells | boiling | peak | 70 | fertilizer | senior | cycle | poultry | droplet | safe | natural | liquid | i | colour | no | cover | disease | doe | concrete | green | bottle | time | preventive | fact
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/4-christ-10.tei;18.5393258427;loaf | right | house | mind | wash | sense | home | out | start | call | memory | communion | rice | body | good | return | water | host | blood | supper | path | line | day | bread | hour | i | well | leave | can | night | meet | order | mean;son | saying | sense of right and wrong | help | flesh | dance | detail | relation | go | find | one | death | call | jesus christ | character | lord | rice | then | good | return | means | food | answer | know | step | he | now | day | bread | wa | recreation | heaven | die | sin | leave | priest | night | crucifixion | meal | house | creation | elderly | relative | holy spirit | full | result | terms | sport | out | even | try | christ | god | may | get | sacrifice | body | be | eucharist | eating | do | reaching | joy | sorrow | given | here | water | recitation | let | path | last supper | bible | last | loaf of bread | sacrament | keep | calvary | salvation | think | first | repair | there | love | father | confession | jesus | wash | promise | delicious | church | carry | are | little | or | discus | few | acceptance | question | three | start | music | way | memory | communion | more | invite | form | mind | serve | pastor | hurt | hi | good-bye | line | ha | must | past | hour | self-sacrifice | soul | us | will | while | can | praise | meet | baptism | taking | mistake | heart | want | give | well | in | influence | it | need | say | at | have | home | host | as | mountain | holy | discussion | peace | cross | who | read | unity | take | sick | vegetable | human beings | disciple | finish | enjoyment | human being | symbol | drink | hand | meaning | blood | supper | nothing | why | a | i | age | wellbeing | doe | person | so | time | order | talk | wine
